,Date,Tweet,User,Location,tweet,time,weekday,Hour,Minute,translated_tweet,tweet_without_stopwords
122,2022-02-18,"b'@SGE_Lukas Borre , K\xc3\xb6lns TW'",b'xSirNook',b'Schweiz'," Borre , Kölns TW",2022-02-18 23:03:16+00:00,4,23,3,"Borre, Cologne's TW","Borre, Cologne's TW"
123,2022-02-18,"b""An so'nem Abend kann man #M05 einfach nur gratulieren. Ich hoffe, unsere Jungs von der #SGE haben zugeschaut und wa\xe2\x80\xa6 https://t.co/SmV7nEywrh""",b'balljungs',b'',"An so'nem Abend kann man M05 einfach nur gratulieren. Ich hoffe, unsere Jungs von der SGE haben zugeschaut und wa… ",2022-02-18 22:26:31+00:00,4,22,26,On such an evening you can only congratulate M05. I hope our boys from the SGE watched and wa...,On evening congratulate M05. I hope boys SGE watched wa...
124,2022-02-18,b'@ANDY_SGE L\xc3\xa4uft bei dir ;D',b'SuperSebb',b'', Läuft bei dir ;D,2022-02-18 22:08:19+00:00,4,22,8,Runs with you ;D,Runs ;D
125,2022-02-18,b'Sch\xc3\xbcsse/Tor | shots/goal\n\n#1  5.1 #B04\n#2  5.4 #BVB\n#3  6.5 #FCB\n#4  6.9 #RBL\n#5  7.2 #TSG\n#6  8.7 #SCF\n#7  8.8\xe2\x80\xa6 https://t.co/YDc2xrw3qh',b'eintracht_stats',"b'Frankfurt am Main, Deutschland'","Schüsse/Tor | shots/goal

1  5.1 B04
2  5.4 BVB
3  6.5 FCB
4  6.9 RBL
5  7.2 TSG
6  8.7 SCF
7  8.8… ",2022-02-18 21:51:27+00:00,4,21,51,"Shots/Goal | shots/goal

1 5.1 B04
2 5.4 BVB
3 6.5 FCB
4 6.9 RBL
5 7.2 TSG
6 8.7SCF
7 8.8…",Shots/Goal | shots/goal 1 5.1 B04 2 5.4 BVB 3 6.5 FCB 4 6.9 RBL 5 7.2 TSG 6 8.7SCF 7 8.8…
126,2022-02-18,b'@eintracht_eng postet nun die Babyabteilung f\xc3\xbcr die SGE?',b'Bernie2371',b'', postet nun die Babyabteilung für die SGE?,2022-02-18 21:49:58+00:00,4,21,49,is the baby department now posting for the SGE?,baby department posting SGE?
127,2022-02-18,"b'@BennyHeinrich Er ist aber der St\xc3\xbcrmer, der uns aktuell leider vorne fehlt. Der aus dem nichts ein Tor erzielt. \nH\xc3\xa4\xe2\x80\xa6 https://t.co/YeTm2X9GAa'",b'sge_94',b''," Er ist aber der Stürmer, der uns aktuell leider vorne fehlt. Der aus dem nichts ein Tor erzielt. 
Hä… ",2022-02-18 21:45:14+00:00,4,21,45,"But he's the striker that we're currently missing up front. Who scores a goal out of nowhere.
hey...",But he's striker we're currently missing front. Who scores goal nowhere. hey...
128,2022-02-18,"b'@Zambrine5 @wollsocke08 @thomas_seibert Gegen ein Jameson ""black"" ist doch nichts einzuwenden...\nsl\xc3\xa0inte mhath'",b'Chris_76_SGE',"b'Waldshut-Tiengen, Deutschland'","   Gegen ein Jameson ""black"" ist doch nichts einzuwenden...
slàinte mhath",2022-02-18 21:40:04+00:00,4,21,40,"There's nothing wrong with a Jameson ""black""...
slàinte mhath","There's nothing wrong Jameson ""black""... slàinte mhath"
129,2022-02-18,"b'@marco_bruch @EFCAeppelwoier Ums mit deinem Wortstil zu beantworten, halten da viele nicht die ""Fresse"" 90 Minuten\xe2\x80\xa6 https://t.co/uBv21FACwn'",b'JensFuchs2',b'',"  Ums mit deinem Wortstil zu beantworten, halten da viele nicht die ""Fresse"" 90 Minuten… ",2022-02-18 21:39:37+00:00,4,21,39,"To answer with your word style, many don't shut up for 90 minutes...","To answer word style, many shut 90 minutes..."
130,2022-02-18,b'@bembel_laie @wfritz56 @SGE_Spiesser @Eintracht 32.000 Dauerkarten \xc3\xbcbrigens',b'CuriousChrisss',b'069',    32.000 Dauerkarten übrigens,2022-02-18 21:24:00+00:00,4,21,24,"32,000 season tickets, by the way","32,000 season tickets, way"
131,2022-02-18,"b'@marco_bruch @EFCAeppelwoier Dann  argumentier nicht damit nicht ins Stadion zu gehen, da nur 10.000 im Stadion sin\xe2\x80\xa6 https://t.co/GwgzFgC7Ak'",b'JensFuchs2',b'',"  Dann  argumentier nicht damit nicht ins Stadion zu gehen, da nur 10.000 im Stadion sin… ",2022-02-18 21:17:23+00:00,4,21,17,"Then don't argue with not going to the stadium because there are only 10,000 in the stadium...","Then argue going stadium 10,000 stadium..."
132,2022-02-18,b'@alex_sge Absolut! Wei\xc3\x9f gar nicht was da diskutiert wird!',b'EFCAeppelwoier',b'In den Stadien dieser Welt', Absolut! Weiß gar nicht was da diskutiert wird!,2022-02-18 21:10:45+00:00,4,21,10,Absolutely! I don't even know what's being discussed!,Absolutely! I even know what's discussed!
133,2022-02-18,"b'@EFCAeppelwoier Die Regel ist da auch recht klar, da kann es keine zwei Meinungen geben!'",b'alex_sge',"b'Frankfurt am Main, Hessen'"," Die Regel ist da auch recht klar, da kann es keine zwei Meinungen geben!",2022-02-18 21:10:01+00:00,4,21,10,"The rule is also quite clear, there can be no two opinions!","The rule also quite clear, two opinions!"
134,2022-02-18,b'Hasebe: \xe2\x80\x9eIch habe sofort Ja gesagt!\xe2\x80\x9c\n#sge #sge4ever #frederic #schneider https://t.co/uky2Q3G0A7',b'sge_bot',b'',"Hasebe: „Ich habe sofort Ja gesagt!“
sge sge4ever frederic schneider ",2022-02-18 21:09:06+00:00,4,21,9,"Hasebe: ""I immediately said yes!""
sge sge4ever frederic schneider","Hasebe: ""I immediately said yes!"" sge sge4ever frederic schneider"
135,2022-02-18,"b'@alex_sge Auch nur gelesen, aber da muss ich dem Schiedsrichtergespann + VAR auch absolut zustimmen!'",b'EFCAeppelwoier',b'In den Stadien dieser Welt'," Auch nur gelesen, aber da muss ich dem Schiedsrichtergespann + VAR auch absolut zustimmen!",2022-02-18 21:08:34+00:00,4,21,8,"Also only read, but I have to agree with the referee team + VAR absolutely!","Also read, I agree referee team + VAR absolutely!"
136,2022-02-18,b'Etwas f\xc3\xbcr \xf0\x9f\xa6\x85 Fans der #SGE https://t.co/VX76T4VYIJ',b'thomas_seibert',b'Kronberg im Taunus',Etwas für 🦅 Fans der SGE ,2022-02-18 21:08:01+00:00,4,21,8,Something for 🦅 fans of the SGE,Something 🦅 fans SGE
137,2022-02-18,b'@EFCAeppelwoier Ohne diese Szene gesehen zu haben: Richtige Entscheidung.',b'alex_sge',"b'Frankfurt am Main, Hessen'", Ohne diese Szene gesehen zu haben: Richtige Entscheidung.,2022-02-18 21:06:51+00:00,4,21,6,Without having seen this scene: Right decision.,Without seen scene: Right decision.
138,2022-02-18,b'Alario\xe2\x80\xa6 Dieser St\xc3\xbcrmer der uns aktuell vorne fehlt! Der einfach aus dem nichts ein Tor erzielt\xe2\x80\xa6 .\n#SGE #Eintracht',b'sge_94',b'',"Alario… Dieser Stürmer der uns aktuell vorne fehlt! Der einfach aus dem nichts ein Tor erzielt… .
SGE Eintracht",2022-02-18 21:06:44+00:00,4,21,6,"Alario… This striker that we are currently missing up front! Who simply scores a goal out of nowhere… .
SBU unity",Alario… This striker currently missing front! Who simply scores goal nowhere… . SBU unity
139,2022-02-18,"b'@_eiGUDE @Eintracht Einer von uns #Hasebe, nur die SGE'",b'conjuerg5659',"b'Rheinland-Pfalz, Deutschland'","  Einer von uns Hasebe, nur die SGE",2022-02-18 21:02:04+00:00,4,21,2,"One of us Hasebe, only the SGE","One us Hasebe, SGE"
140,2022-02-18,b'@ShatterXxlive @TeamLiquid @mibr Dieses routieren mit 4 Mann von Supply zu Laundry  zur\xc3\xbcck war g\xc3\xb6ttlich \n\nIch sag M\xe2\x80\xa6 https://t.co/dZX2rkRpAK',b'Kev_SGE_1899',b'',"   Dieses routieren mit 4 Mann von Supply zu Laundry  zurück war göttlich 

Ich sag M… ",2022-02-18 20:50:17+00:00,4,20,50,"This routine with 4 men from Supply to Laundry back was divine

I say m...",This routine 4 men Supply Laundry back divine I say m...
141,2022-02-18,b'@RebeccaInBlue Danke f\xc3\xbcr euren Einsatz! Passt auf euch auf!',b'SGE_Melli',b'im sch\xc3\xb6nen Taunus ', Danke für euren Einsatz! Passt auf euch auf!,2022-02-18 20:49:53+00:00,4,20,49,Thank you for your commitment! Take care of yourselves!,Thank commitment! Take care yourselves!
142,2022-02-18,b'So w\xc3\xbcrde ich gegen K\xc3\xb6ln aufstellen:\n\xe2\x96\xab\xef\xb8\x8fOrdentlich Power \xc3\xbcber die Fl\xc3\xbcgel (Knauff mit starken Minuten gg Wolfsburg)\n\xe2\x96\xab\xef\xb8\x8f\xe2\x80\xa6 https://t.co/2QB1WC2qxg',b'Simon100902',b'',"So würde ich gegen Köln aufstellen:
▫️Ordentlich Power über die Flügel (Knauff mit starken Minuten gg Wolfsburg)
▫️… ",2022-02-18 20:48:54+00:00,4,20,48,"This is how I would line up against Cologne:
▫️Decent power over the wings (Knauff with strong minutes against Wolfsburg)
▫️…",This I would line Cologne: ▫️Decent power wings (Knauff strong minutes Wolfsburg) ▫️…
143,2022-02-18,"b'@Netti_SGE In solchen Momenten ist es praktisch, gar keinen Garten zu haben \xf0\x9f\x98\x8a\xf0\x9f\x98\x89'",b'fromBembeltown',"b'Frankfurt am Main, Deutschland'"," In solchen Momenten ist es praktisch, gar keinen Garten zu haben 😊😉",2022-02-18 20:48:20+00:00,4,20,48,In such moments it is practical not to have a garden at all 😊😉,In moments practical garden 😊😉
144,2022-02-18,b'Heute wird mal Leverkusen supportet. https://t.co/p0Z2QFSoaM',b'ANDY_SGE',"b'Frankfurt am Main, Deutschland'",Heute wird mal Leverkusen supportet. ,2022-02-18 20:47:36+00:00,4,20,47,Today Leverkusen will be supported.,Today Leverkusen supported.
145,2022-02-18,"b'@SGE_Gonzo Das Schreiben kenn ich , du bist nicht allein!!!'",b'Wolle99777673',"b'R\xc3\xb6dermark, Deutschland'"," Das Schreiben kenn ich , du bist nicht allein!!!",2022-02-18 20:34:29+00:00,4,20,34,"I know the letter, you are not alone!!!","I know letter, alone!!!"
146,2022-02-18,b'@__Mone____ H\xc3\xbcbsche Mone kann einfach Alles tragen',b'SGE_okriMH',b'NRW', Hübsche Mone kann einfach Alles tragen,2022-02-18 20:33:10+00:00,4,20,33,Pretty Mone can wear anything,Pretty Mone wear anything
147,2022-02-18,b'@KlauseKlaus Ich dr\xc3\xbccke die Daumen! #KOESGE #SGE',b'Nichtlernfaehig',b'', Ich drücke die Daumen! KOESGE SGE,2022-02-18 20:23:52+00:00,4,20,23,I keep my fingers crossed! KOESGE SGE,I keep fingers crossed! KOESGE SGE
148,2022-02-18,"b'@Commander0075 @cschellhorn Ist so nicht stimmig, ein Musterprofi, der vor allem neben dem sportlichen Gerade den J\xe2\x80\xa6 https://t.co/yBLHoy4MsK'",b'DieterH11',b'',"  Ist so nicht stimmig, ein Musterprofi, der vor allem neben dem sportlichen Gerade den J… ",2022-02-18 20:20:53+00:00,4,20,20,"It's not consistent, a model professional who, above all, in addition to the sporty straight line, ...","It's consistent, model professional who, all, addition sporty straight line, ..."
149,2022-02-18,b'@SGE_Lukas @lukaasxn33 @Saadmoha20 ich block dich',b'ElyasJD9',b'069',   ich block dich,2022-02-18 20:18:32+00:00,4,20,18,I block you,I block
150,2022-02-18,b'@SGE_Lukas @lukaasxn33 @Saadmoha20 junge nerv doch einmal nicht',b'ElyasJD9',b'069',   junge nerv doch einmal nicht,2022-02-18 20:16:52+00:00,4,20,16,boy don't be a nuisance,boy nuisance
151,2022-02-18,b'@SGE_Lukas @lukaasxn33 @Saadmoha20 was hat er geschrieben',b'ElyasJD9',b'069',   was hat er geschrieben,2022-02-18 20:16:24+00:00,4,20,16,what did he write,write
152,2022-02-18,b'@SGE_Lukas @lukaasxn33 @Saadmoha20 lukas hat mich geblockt \xf0\x9f\x98\xad\xf0\x9f\x98\xad',b'ElyasJD9',b'069',   lukas hat mich geblockt 😭😭,2022-02-18 20:15:46+00:00,4,20,15,lukas blocked me 😭😭,lukas blocked 😭😭
153,2022-02-18,b'@SGE_Lukas @ElyasJD9 @Saadmoha20 Lukas \xc3\xbcbertreib es nicht',b'lukaasxn33',b'',   Lukas übertreib es nicht,2022-02-18 20:15:01+00:00,4,20,15,Luke don't overdo it,Luke overdo
154,2022-02-18,b'@Jusaain bei mir 50% sge und 50% gym',b'tomnwk_',"b'Frankfurt am Main, Deutschland'", bei mir 50% sge und 50% gym,2022-02-18 20:05:56+00:00,4,20,5,I do 50% sge and 50% gym,I 50% sge 50% gym
155,2022-02-18,b'Eindeutig bester Mann und Meister seines Fachs bei #LetsDance #SGE https://t.co/agf4UQAQhn',b'Akbar_offiziell',"b'Frankfurt am Main, Deutschland'",Eindeutig bester Mann und Meister seines Fachs bei LetsDance SGE ,2022-02-18 20:01:14+00:00,4,20,1,Clearly the best man and master of his trade at LetsDance SGE,Clearly best man master trade LetsDance SGE
156,2022-02-18,b'@schr0edi Mein herzliches Beileid. Ich w\xc3\xbcnsche dir und deiner Familie viel Kraft in dieser schweren Zeit. \xf0\x9f\x95\xaf\xf0\x9f\x96\xa4 https://t.co/e3muYecdAG',b'SGE_Melli',b'im sch\xc3\xb6nen Taunus ', Mein herzliches Beileid. Ich wünsche dir und deiner Familie viel Kraft in dieser schweren Zeit. 🕯🖤 ,2022-02-18 19:59:45+00:00,4,19,59,My sincere condolences. I wish you and your family a lot of strength during this difficult time. 🕯🖤,My sincere condolences. I wish family lot strength difficult time. 🕯🖤
157,2022-02-18,b'@blumenmimi Die Mimi hat geniest \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3',b'SGE_okriMH',b'NRW', Die Mimi hat geniest 😂🤣,2022-02-18 19:54:09+00:00,4,19,54,Mimi sneezed 😂🤣,Mimi sneezed 😂🤣
158,2022-02-18,b'@Rakkox @SGE_Spiesser @TanjaRoesner glaube DK-Inhaber und Mitglieder sind 2 verschiedene Pools in der Verlosung...\xe2\x80\xa6 https://t.co/zLRsH5OQZZ',b'sirtobey',b'069 - 512 - 2622 - 808',   glaube DK-Inhaber und Mitglieder sind 2 verschiedene Pools in der Verlosung...… ,2022-02-18 19:40:52+00:00,4,19,40,think DK holders and members are 2 different pools in the draw...…,think DK holders members 2 different pools draw...…
159,2022-02-18,b'@JadenJ53 @le0nardd_ Unentschieden Mainz aktuell bot bad gute Abwehr  und nen Knipser vorne genauso Leverkusen',b'Kev_SGE_1899',b'',  Unentschieden Mainz aktuell bot bad gute Abwehr  und nen Knipser vorne genauso Leverkusen,2022-02-18 19:30:41+00:00,4,19,30,Draw Mainz currently offered bad defense and a snap in front as well as Leverkusen,Draw Mainz currently offered bad defense snap front well Leverkusen
160,2022-02-18,"b'Transfers #Eintracht \xf0\x9f\x94\x84 @fckoeln \n\n2012/13 Martin Lanig, Matthias Lehmann\n2011/12 Thomas Kessler\n2006/07 Albert Stre\xe2\x80\xa6 https://t.co/G91m3olujl'",b'eintracht_stats',"b'Frankfurt am Main, Deutschland'","Transfers Eintracht 🔄  

2012/13 Martin Lanig, Matthias Lehmann
2011/12 Thomas Kessler
2006/07 Albert Stre… ",2022-02-18 19:30:06+00:00,4,19,30,"Transfer Eintracht 🔄

2012/13 Martin Lanig, Matthias Lehmann
2011/12 Thomas Kessler
2006/07 Albert Stra…","Transfer Eintracht 🔄 2012/13 Martin Lanig, Matthias Lehmann 2011/12 Thomas Kessler 2006/07 Albert Stra…"
161,2022-02-18,"b'@SGE_Gonzo @KlauseKlaus @diet_mar @ArianeKurka Meine hat mein Neffe, der im \xc3\x9cbrigen auch auf einigen Pandemiespiele\xe2\x80\xa6 https://t.co/CyEcecywq2'",b'einwurf_org',"b'Berlin, Deutschland'","    Meine hat mein Neffe, der im Übrigen auch auf einigen Pandemiespiele… ",2022-02-18 19:20:41+00:00,4,19,20,"My nephew has mine, who by the way is also on some pandemic games…","My nephew mine, way also pandemic games…"
162,2022-02-18,"b'@HatLicht @Mika_Clueless @SGE_okriMH Hab es jetzt so dreimal laut gelesen und jaaa, da ist was dran \xf0\x9f\x98\x82'",b'__Mone____',b'Dorf in Niedersachsen',"   Hab es jetzt so dreimal laut gelesen und jaaa, da ist was dran 😂",2022-02-18 19:06:13+00:00,4,19,6,"I've read it aloud three times now and yeah, there's something to it 😂","I've read aloud three times yeah, there's something 😂"
163,2022-02-18,b'@__Mone____ @Mika_Clueless @SGE_okriMH Ich hielt es bei ersten Lesen f\xc3\xbcr einen Ausdruck des Seufzens. \xf0\x9f\x99\x88',b'HatLicht',"b'Th\xc3\xbcringen, Deutschland'",   Ich hielt es bei ersten Lesen für einen Ausdruck des Seufzens. 🙈,2022-02-18 19:05:15+00:00,4,19,5,I thought it was an expression of sighing when I first read it. 🙈,I thought expression sighing I first read it. 🙈
164,2022-02-18,b'Morgen bisschen K\xc3\xb6ln? \xf0\x9f\xa4\x94 #eintracht #sge #koesge Ja.',b'MichaelWolf121',b'',Morgen bisschen Köln? 🤔 eintracht sge koesge Ja.,2022-02-18 19:05:11+00:00,4,19,5,Some Cologne tomorrow? 🤔 Eintracht sge koesge Yes.,Some Cologne tomorrow? 🤔 Eintracht sge koesge Yes.
165,2022-02-18,b'@Mika_Clueless @SGE_okriMH Nur Bl\xc3\xb6dsinn nat\xc3\xbcrlich \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3',b'__Mone____',b'Dorf in Niedersachsen',  Nur Blödsinn natürlich 😂🤣,2022-02-18 19:04:24+00:00,4,19,4,Just nonsense of course 😂🤣,Just nonsense course 😂🤣
166,2022-02-18,"b'@__Mone____ @SGE_okriMH Was meinst, was da alles reininterpretiert wird \xf0\x9f\x98\x85'",b'Mika_Clueless',"b'Z\xc3\xbcrich, Schweiz'","  Was meinst, was da alles reininterpretiert wird 😅",2022-02-18 19:03:34+00:00,4,19,3,"What do you think, what is being interpreted in there 😅","What think, interpreted 😅"
167,2022-02-18,b'Wer von euch hat heute eigentlich den Eintracht Account gehackt \xf0\x9f\xa4\x94?\n#SGE https://t.co/7BYEzAkqxQ',b'4ttila78',b'Stuttgart West',"Wer von euch hat heute eigentlich den Eintracht Account gehackt 🤔?
SGE ",2022-02-18 19:00:51+00:00,4,19,0,"Which one of you actually hacked the Eintracht account today 🤔?
SGE",Which one actually hacked Eintracht account today 🤔? SGE
168,2022-02-18,b'@__Mone____ @Mika_Clueless @SGE_okriMH Alkohol...aha...ich wusste es doch',b'Blindfisch3',b'Deutschland',   Alkohol...aha...ich wusste es doch,2022-02-18 18:58:02+00:00,4,18,58,Alcohol...aha...I knew it,Alcohol...aha...I knew
169,2022-02-18,b'@__Mone____ @SGE_okriMH hffcsf_Mone und es bleibt geheimnisvoll',b'Mika_Clueless',"b'Z\xc3\xbcrich, Schweiz'",  hffcsf und es bleibt geheimnisvoll,2022-02-18 18:56:06+00:00,4,18,56,hffcsf and it remains mysterious,hffcsf remains mysterious
170,2022-02-18,b'@SGE_Spiesser @Eintracht Ja. Ich auch. Hatte sonst immer meine Karten und war zu jedem Spiel da',b'thorsten_stock',b'Bad Orb',  Ja. Ich auch. Hatte sonst immer meine Karten und war zu jedem Spiel da,2022-02-18 18:54:05+00:00,4,18,54,Yes. Me too. Always had my cards and was there for every game,Yes. Me too. Always cards every game
171,2022-02-18,b'@SGE_okriMH Das wird mein neuer User Name',b'__Mone____',b'Dorf in Niedersachsen', Das wird mein neuer User Name,2022-02-18 18:52:55+00:00,4,18,52,This will be my new username,This new username
172,2022-02-18,"b'ER IST DER GEILSTE! \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc\n\n#EinmalAdlerImmerAdler, der ""Wei\xc3\x9fe Brasilianer"" hat gesprochen!\n\n#SGE #SGEuropa \xf0\x9f\x96\xa4\xf0\x9f\xa4\x8d\xe2\x9d\xa4\xef\xb8\x8f https://t.co/r5ZhhzG6Sp'",b'_eiGUDE',b'Im Herzen von Europa \xf0\x9f\x91\x89\xf0\x9f\x8f\xbb',"ER IST DER GEILSTE! 💪🏼

EinmalAdlerImmerAdler, der ""Weiße Brasilianer"" hat gesprochen!

SGE SGEuropa 🖤🤍❤️ ",2022-02-18 18:51:56+00:00,4,18,51,"HE IS THE BEST! 💪🏼

OnceAdlerAlwaysAdler, the ""White Brazilian"" has spoken!

SBU SGEurope 🖤🤍❤️","HE IS THE BEST! 💪🏼 OnceAdlerAlwaysAdler, ""White Brazilian"" spoken! SBU SGEurope 🖤🤍❤️"
173,2022-02-18,b'@Frau_Vogelhund Danke!',b'SGE_Melli',b'im sch\xc3\xb6nen Taunus ', Danke!,2022-02-18 18:51:48+00:00,4,18,51,Thanks!,Thanks!
174,2022-02-18,b'@RTK112_ Danke f\xc3\xbcr euren Einsatz. Passt auf euch auf!',b'SGE_Melli',b'im sch\xc3\xb6nen Taunus ', Danke für euren Einsatz. Passt auf euch auf!,2022-02-18 18:51:09+00:00,4,18,51,Thank you for your commitment. Take care of yourselves!,Thank commitment. Take care yourselves!
175,2022-02-18,b'@SGE_Gonzo Finde es lustig \xf0\x9f\x98\x82',b'4ttila78',b'Stuttgart West', Finde es lustig 😂,2022-02-18 18:49:24+00:00,4,18,49,Find it funny 😂,Find funny 😂
176,2022-02-18,"b'Die deutsche Startelf #GERNOR:\n\nLaura-Johanna Dick (TSG) - Clara Fr\xc3\xb6hlich (B04), Miriam Hils (SGS), Julia Landenber\xe2\x80\xa6 https://t.co/Ovbvgyt4uL'",b'FFB_Ergebnisse',b'Stuttgart',"Die deutsche Startelf GERNOR:

Laura-Johanna Dick (TSG) - Clara Fröhlich (B04), Miriam Hils (SGS), Julia Landenber… ",2022-02-18 18:48:18+00:00,4,18,48,"The German starting eleven GERNOR:

Laura-Johanna Dick (TSG) - Clara Fröhlich (B04), Miriam Hils (SGS), Julia Landenber…","The German starting eleven GERNOR: Laura-Johanna Dick (TSG) - Clara Fröhlich (B04), Miriam Hils (SGS), Julia Landenber…"
177,2022-02-18,b'@__Mone____ Healthy food fancy cooking sporty fitness Mone.. Find das voll eing\xc3\xa4ngig. Lass krachen \xf0\x9f\x92\xaa\xf0\x9f\x98\x81',b'SGE_okriMH',b'NRW', Healthy food fancy cooking sporty fitness Mone.. Find das voll eingängig. Lass krachen 💪😁,2022-02-18 18:46:46+00:00,4,18,46,Healthy food fancy cooking sporty fitness Mone.. I find that very catchy. Let it rip 💪😁,Healthy food fancy cooking sporty fitness Mone.. I find catchy. Let rip 💪😁
178,2022-02-18,b'@Frau_Vogelhund Prost und sch\xc3\xb6nes Wochenende! \xf0\x9f\x98\x8c',b'SGE_Melli',b'im sch\xc3\xb6nen Taunus ', Prost und schönes Wochenende! 😌,2022-02-18 18:45:43+00:00,4,18,45,Cheers and have a nice weekend! 😌,Cheers nice weekend! 😌
179,2022-02-18,b'Wie jetzt? Der b\xc3\xb6se Russe sagt die Wahrheit? #Nato #Kriegspropaganda \nhttps://t.co/rH3AgHs7HJ',b'SGE_Spiesser',b'',"Wie jetzt? Der böse Russe sagt die Wahrheit? Nato Kriegspropaganda 
",2022-02-18 18:37:08+00:00,4,18,37,Like right now? The bad Russian is telling the truth? NATO war propaganda,Like right now? The bad Russian telling truth? NATO war propaganda
180,2022-02-18,b'SGE kompakt: K\xc3\xb6ln verliert vor Gericht\n#sge #sge4ever #florianbauer https://t.co/cMu3HC5xeh',b'sge_bot',b'',"SGE kompakt: Köln verliert vor Gericht
sge sge4ever florianbauer ",2022-02-18 18:36:07+00:00,4,18,36,"SGE compact: Cologne loses in court
sge sge4ever florianbauer",SGE compact: Cologne loses court sge sge4ever florianbauer
181,2022-02-18,b'@SGE_Gonzo @KlauseKlaus @diet_mar @einwurf_org @ArianeKurka Zumindest h\xc3\xa4tten Erstbewerbungen gar nicht ber\xc3\xbccksichtigt werden d\xc3\xbcrfen.',b'Bigbamboo361',b'',     Zumindest hätten Erstbewerbungen gar nicht berücksichtigt werden dürfen.,2022-02-18 18:32:15+00:00,4,18,32,"At the very least, initial applications should not have been considered at all.","At least, initial applications considered all."
182,2022-02-18,b'@4ttila78 Komisch',b'SGE_Gonzo',b'Franconofurd und Umgebung', Komisch,2022-02-18 18:19:12+00:00,4,18,19,Funny,Funny
183,2022-02-18,b'Zeit f\xc3\xbcr die wirklich wichtigen Dinge im Leben.. \xf0\x9f\x8d\xa7\xe2\x98\x95\xf0\x9f\x8d\xb7 https://t.co/Yg54JNRM0e',b'SGE_okriMH',b'NRW',Zeit für die wirklich wichtigen Dinge im Leben.. 🍧☕🍷 ,2022-02-18 18:16:52+00:00,4,18,16,Time for the really important things in life.. 🍧☕🍷,Time really important things life.. 🍧☕🍷
184,2022-02-18,b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nDann eben nicht zu den Bauern \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f. #SGE https://t.co/3ElAa8C4Gw',b'4ttila78',b'Stuttgart West',"😂😂😂
Dann eben nicht zu den Bauern 🤷🏼‍♀️. SGE ",2022-02-18 18:13:34+00:00,4,18,13,"😂😂😂
Then not to the farmers 🤷🏼‍♀️. SGE",😂😂😂 Then farmers 🤷🏼‍♀️. SGE
185,2022-02-18,b'Als Einheit in den morgigen Spieltag! \xf0\x9f\xa4\x9e\xf0\x9f\xa6\x85\n#SGE https://t.co/iMwIHtFEHV',b'Eintracht',"b'Frankfurt am Main, Deutschland'","Als Einheit in den morgigen Spieltag! 🤞🦅
SGE ",2022-02-18 18:00:02+00:00,4,18,0,"As a unit in tomorrow's game day! 🤞🦅
SGE",As unit tomorrow's game day! 🤞🦅 SGE
186,2022-02-18,"b'Die deutsche Startelf #GERDEN:\n\nLina Altenburg (SGE) - Laura Gloning (FCB), Lily Reim\xc3\xb6ller (SGS), Jella Veit (SGE),\xe2\x80\xa6 https://t.co/2n26Mx2pIV'",b'FFB_Ergebnisse',b'Stuttgart',"Die deutsche Startelf GERDEN:

Lina Altenburg (SGE) - Laura Gloning (FCB), Lily Reimöller (SGS), Jella Veit (SGE),… ",2022-02-18 17:55:32+00:00,4,17,55,"The German starting eleven GERDEN:

Lina Altenburg (SGE) - Laura Gloning (FCB), Lily Reimöller (SGS), Jella Veit (SGE),…","The German starting eleven GERDEN: Lina Altenburg (SGE) - Laura Gloning (FCB), Lily Reimöller (SGS), Jella Veit (SGE),…"
187,2022-02-18,b'@ottersteinchen Oh Mann. \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f Dir gute Besserung!  \xf0\x9f\x8d\x80\xf0\x9f\x92\x90',b'SGE_Melli',b'im sch\xc3\xb6nen Taunus ', Oh Mann. 🤦🏼‍♀️ Dir gute Besserung!  🍀💐,2022-02-18 17:52:29+00:00,4,17,52,Oh man. 🤦🏼 ♀️ Get well soon! 🍀💐,Oh man. 🤦🏼 ♀️ Get well soon! 🍀💐
